word	seg	parse
abamelwe	aba-mel-w-e	aba[RelConc2]-mel[VRoot]-w[PassExt]-e[VerbTerm]
yiwo	y-iwo	y[NPre6]-iwo[NStem]
kuyabhekwana	ku-ya-bhek-w-an-a	ku[SC15]-ya[Pres]-bhek[VRoot]-w[PassExt]-an[RecipExt]-a[VerbTerm]
nazo	na-zo	na[AdvPre]-zo[PronStem8]
ukuze	ukuze	ukuze[Conj]
lezo	lezo	lezo[Dem10][Pos2]
zidingo	zi-dingo	zi[BPre8]-dingo[NStem]
zibe	zi-b-e	zi[SC10]-b[VRoot]-e[VerbTerm]
ngezangempela	nga-za-nge-m-pela	nga[AdvPre]-za[Pres]-nge[CopPre]-m[BPre3]-pela[NStem]
.	.	.[Punc]
Okuphambili	o-kuphambili	o[BPre2a]-kuphambili[NStem]
ohlwini	o-u-lu-hlu-ini	o[RelConc3]-u[NPrePre11]-lu[BPre11]-hlu[NStem]-ini[LocSuf]
lokubalulekile	lo-ku-balulek-ile	lo[PossConc5]-ku[BPre15]-balulek[VRoot]-ile[Perf]
okuhlonzwe	oku-hlonz-w-e	oku[RelConc15]-hlonz[VRoot]-w[PassExt]-e[VerbTerm]
ku-IDP	ku-IDP	ku[BPre17]-IDP[Abbr]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kuboshelelwe	ku-boshelel-w-e	ku[SC15]-boshelel[VRoot]-w[PassExt]-e[VerbTerm]
kuzindleko	ku-zi-n-dleko	ku[LocPre]-zi[BPre8]-n[BPre8]-dleko[NStem]
zekhephithali	za-ikhephithali	za[PossConc10]-ikhephithali[NStem]
kusabelomali	ku-sabelomali	ku[BPre17]-sabelomali[NStem]
sikamasipala	si-ka-masipala	si[PossConc7]-ka[PossKA]-masipala[NStem]
.	.	.[Punc]
Umthethosisekelo	u-mu-thethosisekelo	u[NPrePre3]-mu[BPre3]-thethosisekelo[NStem]
waseNingizimu	wa-s-e-i-Ningizimu	wa[PossConc3]-s[PreLoc-s]-e[LocPre]-i[BPre5]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
unikeza	u-nikez-a	u[SC3]-nikez[VRoot]-a[VerbTerm]
uhlaka	u-hlaka	u[BPre11]-hlaka[NStem]
olulingene	olu-lingen-e	olu[RelConc11]-lingen[VRoot]-e[VerbTerm]
okulona	oku-lona	oku[RelConc15]-lona[AbsPron5]
yonke	yo-nke	yo[QuantConc4]-nke[QuantStem]
imiyalo	i-mi-yalo	i[NPrePre4]-mi[BPre4]-yalo[NStem]
nemithetho	ne-i-mi-thetho	ne[CopPre]-i[NPrePre4]-mi[BPre4]-thetho[NStem]
okufanele	oku-fanel-e	oku[RelConc15]-fanel[VRoot]-e[VerbTerm]
yenziwe	y-enz-iw-e	y[CopPre]-enz[VRoot]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Unikeza	U-nikez-a	U[SC3]-nikez[VRoot]-a[VerbTerm]
amalungelo	a-ma-lungelo	a[NPrePre6]-ma[BPre6]-lungelo[NStem]
,	,	,[Punc]
ukukhululeka	u-ku-khulul-ek-a	u[NPrePre15]-ku[BPre15]-khulul[VRoot]-ek[NeutExt]-a[VerbTerm]
,	,	,[Punc]
amandla	a-ma-ndla	a[NPrePre6]-ma[BPre6]-ndla[NStem]
nokuvikeleka	no-ku-vik-el-ek-a	no[AdvPre]-ku[BPre15]-vik[VRoot]-el[ApplExt]-ek[NeutExt]-a[VerbTerm]
kwabo	kwa-bo	kwa[PossConc15]-bo[PronStem2]
bonke	bo-nke	bo[QuantConc2]-nke[QuantStem]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
ezweni	e-zw-ini	e[LocPre]-zw[NStem]-ini[LocSuf]
.	.	.[Punc]
Ubeka	u-bek-a	u[SC3]-bek[Intrans]-a[VerbTerm]
izimbulunga	i-zi-m-bulu-nga	i[NPrePre8]-zi[BPre8]-m[BPre3]-bulu[NStem]-nga[NegSuf]
ezintathu	ezin-thathu	ezin[AdjPref8]-thathu[AdjStem]
zikahulumeni	zi-ka-u-hulumeni	zi[BPre8]-ka[PossKA]-u[NPrePre1a]-hulumeni[NStem]
zezwe-Uhulumeni	ze-zwe-u-hulumeni	ze[PossConc8]-zwe[NStem]-u[BPre1a]-hulumeni[NStem]
kuzwelonke	ku-zwelonke	ku[LocPre]-zwelonke[NStem]
,	,	,[Punc]
esifundazweni	esi-fundazw-ini	esi[RelConc7]-fundazw[NStem]-ini[LocSuf]
nowendawo	no-we-n-dawo	no[AdvPre]-we[PossConc1a]-n[BPre9]-dawo[NStem]
.	.	.[Punc]
Umthethosisekelo	u-mu-thethosisekelo	u[NPrePre3]-mu[BPre3]-thethosisekelo[NStem]
ubophezela	u-boph-ezel-a	u[SC1a]-boph[VRoot]-ezel[Pers]-a[VerbTerm]
uhulumeni	u-hulumeni	u[NPrePre1a]-hulumeni[NStem]
wendawo	we-n-dawo	we[PossConc3]-n[BPre9]-dawo[NStem]
ukuba	ukuba	ukuba[Conj]
uthathe	u-thath-e	u[SC1a]-thath[VRoot]-e[VerbTerm]
indima	i-n-dima	i[NPrePre9]-n[BPre9]-dima[NStem]
egunyeni	e-guny-ini	e[LocPre]-guny[NStem]-ini[LocSuf]
lokuthuthukisa	lo-ku-thuthuk-is-a	lo[PossConc5]-ku[BPre15]-thuthuk[VRoot]-is[CausExt]-a[VerbTerm]
ngokunikeza	nga-u-ku-nikez-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-nikez[VRoot]-a[VerbTerm]
imisebenzi	i-mi-sebenzi	i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
ethile	e-thile	e[RelConc9]-thile[RelStem]
yokuthuthukisa	yoku-thuthuk-is-a	yoku[Fut]-thuthuk[VRoot]-is[CausExt]-a[VerbTerm]
kuhulumeni	ku-hulumeni	ku[LocPre]-hulumeni[NStem]
wendawo	we-n-dawo	we[PossConc3]-n[BPre9]-dawo[NStem]
.	.	.[Punc]
Ukulawulwa	u-ku-lawul-w-a	u[NPrePre15]-ku[BPre15]-lawul[VRoot]-w[ApplExt]-a[VerbTerm]
kwezinguquko	kwa-i-zin-guquko	kwa[PossConc15]-i[NPrePre10]-zin[BPre10]-guquko[NStem]
jikelele	jikelele	jikelele[Ideoph]
:	:	:[Punc]
Ukubheka	u-ku-bhek-a	u[NPrePre15]-ku[BPre15]-bhek[VRoot]-a[VerbTerm]
umthelela	u-mu-thel-el-a	u[NPrePre3]-mu[BPre3]-thel[VRoot]-el[ApplExt]-a[VerbTerm]
kanye	kanye	kanye[Conj]
nezinguquko	na-i-zin-guquko	na[NPre10]-i[NPrePre10]-zin[BPre10]-guquko[NStem]
ezihlanganisiwe	ezi-hlangan-is-iw-e	ezi[RelConc10]-hlangan[VRoot]-is[CausExt]-iw[ApplExt]-e[VerbTerm]
emaphuzwini	e-ma-phuzu-ini	e[LocPre]-ma[BPre6]-phuzu[NStem]-ini[LocSuf]
asemqoka	a-s-e-m-qoka	a[RelConc6]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
yini	yini	yini[Interrog]
okumele	oku-m-el-e	oku[RelConc15]-m[VRoot]-el[ApplExt]-e[VerbTerm]
yenziwe	i-enz-iw-e	i[SC10]-enz[VRoot]-iw[PassExt]-e[VerbTerm]
ngazo	nga-zo	nga[AdvPre]-zo[PronStem10]
.	.	.[Punc]
Ukwenza	u-ku-enz-a	u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
umbono	u-mu-bono	u[NPrePre3]-mu[BPre3]-bono[NStem]
kwenza	ku-enz-a	ku[SC15]-enz[VRoot]-a[VerbTerm]
umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
ukwazi	u-ku-az-i	u[NPrePre15]-ku[BPre15]-az[VRoot]-i[VerbTerm]
ukukhuluma	u-ku-khulum-a	u[NPrePre15]-ku[BPre15]-khulum[VRoot]-a[VerbTerm]
ngezifiso	nga-i-zi-fiso	nga[AdvPre]-i[NPrePre8]-zi[BPre8]-fiso[NStem]
zawo	za-wo	za[PossConc10]-wo[PronStem3]
zezentuthuko	za-za-n-tuthuko	za[PossConc10]-za[PossConc10]-n[BPre10]-tuthuko[NStem]
.	.	.[Punc]
Kuyindlela	ku-yi-n-dlela	ku[BPre17]-yi[CopPre]-n[BPre9]-dlela[NStem]
enamandla	e-na-a-ma-ndla	e[RelConc4]-na[AdvPre]-a[NPrePre6]-ma[BPre6]-ndla[NStem]
ikakhulukazi	i-ka-khulukazi	i[NPrePre9]-ka[AdvPre]-khulukazi[NStem]
uma	uma	uma[Conj]
,	,	,[Punc]
njengoba	njengoba	njengoba[Conj]
kuvela	ku-vela	ku[LocPre]-vela[NStem]
emsebenzini	e-mu-sebenzi-ini	e[LocPre]-mu[BPre3]-sebenzi[NStem]-ini[LocSuf]
olandelayo	o-landel-a-yo	o[Past]-landel[VRoot]-a[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
kususelwa	ku-suselwa	ku[BPre17]-suselwa[NStem]
ekubuyekezweni	e-ku-buyekezwa-ini	e[LocPre]-ku[BPre15]-buyekezwa[NStem]-ini[LocSuf]
kwempahla	kwa-i-n-pahla	kwa[PossConc15]-i[NPrePre9]-n[BPre9]-pahla[NStem]
nezidingo	na-i-zi-dingo	na[AdvPre]-i[NPrePre8]-zi[BPre8]-dingo[NStem]
.	.	.[Punc]
Lokhu	lokhu	lokhu[Dem15][Pos1]
kukhuthaza	ku-khuthaza	ku[BPre15]-khuthaza[NStem]
umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
ukuba	ukuba	ukuba[Conj]
wenze	u-enz-e	u[SC2]-enz[VRoot]-e[VerbTerm]
umbono	u-mu-bono	u[NPrePre3]-mu[BPre3]-bono[NStem]
ofanele	o-fanel-e	o[RelConc3]-fanel[VRoot]-e[VerbTerm]
nonokufezeka	no-noku-fezek-a	no[AdvPre]-noku[Fut]-fezek[VRoot]-a[VerbTerm]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nezinyathelo	na-i-zin-yathelo	na[AdvPre]-i[NPrePre10]-zin[BPre10]-yathelo[NStem]
zokufinyelela	za-u-ku-finyelel-a	za[PossConc8]-u[NPrePre15]-ku[BPre15]-finyelel[VRoot]-a[VerbTerm]
embonweni	e-mbono-ini	e[LocPre]-mbono[NStem]-ini[LocSuf]
.	.	.[Punc]
Muningi	Mu-ningi	Mu[BPre4]-ningi[AdjStem]
umsebenzi	u-mu-sebenzi	u[NPrePre3]-mu[BPre3]-sebenzi[NStem]
okumele	oku-m-el-e	oku[RelConc15]-m[VRoot]-el[ApplExt]-e[VerbTerm]
wenziwe	u-enz-iw-e	u[SC3]-enz[VRoot]-iw[PassExt]-e[VerbTerm]
ukugcizelela	u-ku-gcizelel-a	u[NPrePre15]-ku[BPre15]-gcizelel[VRoot]-a[VerbTerm]
imisebenzi	i-mi-sebenzi	i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
izakhamuzi	i-zi-akhamuzi	i[NPrePre8]-zi[BPre8]-akhamuzi[NStem]
ezinayo	ezi-na-yo	ezi[RelConc8]-na[AdvPre]-yo[PronStem4]
entuthukweni	e-ntuthuko-ini	e[LocPre]-ntuthuko[NStem]-ini[LocSuf]
yazo	ya-zo	ya[PossConc9]-zo[PronStem8]
nasekusebenzisaneni	na-s-e-ku-sebenz-is-an-ini	na[AdvPre]-s[PreLoc-s]-e[LocPre]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-an[RecipExt]-ini[LocSuf]
nabanye	na-aba-nye	na[AdvPre]-aba[AdjPref2]-nye[AdjStem]
emphakathini	e-mu-phakathi-ini	e[LocPre]-mu[BPre3]-phakathi[NStem]-ini[LocSuf]
ukusombulula	u-ku-sombulul-a	u[NPrePre15]-ku[BPre15]-sombulul[VRoot]-a[VerbTerm]
izinkinga	i-zin-kinga	i[NPrePre9]-zin[BPre9]-kinga[NStem]
nezinselelo	na-i-zin-selelo	na[AdvPre]-i[NPrePre10]-zin[BPre10]-selelo[NStem]
.	.	.[Punc]
Isiqubulo	i-si-qubulo	i[NPrePre7]-si[BPre7]-qubulo[NStem]
esithi	esi-th-i	esi[RelConc7]-th[VRoot]-i[VerbTerm]
,	,	,[Punc]
"	"	"[Punc]
hlala	hlal-a	hlal[VRoot]-a[VerbTerm]
ubukele	u-buk-el-e	u[SC1]-buk[VRoot]-el[ApplExt]-e[VerbTerm]
,	,	,[Punc]
uhulumeni	u-hulumeni	u[NPrePre1a]-hulumeni[NStem]
uzosebenza	u-zo-sebenz-a	u[SC3]-zo[Fut]-sebenz[VRoot]-a[VerbTerm]
"	"	"[Punc]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
siphikiswe	si-phikis-w-e	si[SC15]-phikis[VRoot]-w[PassExt]-e[VerbTerm]
-	-	-[Punc]
asisilo	a-si-si-lo	a[NegPre]-si[SC7]-si[NegPre]-lo[PronStem5]
iqiniso	i-qiniso	i[NPrePre5]-qiniso[NStem]
futhi-ke	futhi-ke	futhi-ke[Adv]
asihambisani	a-si-hamb-is-an-i	a[NegPre]-si[SC7]-hamb[VRoot]-is[CausExt]-an[RecipExt]-i[VerbTerm]
nendlela	na-n-dlela	na[AdvPre]-n[BPre9]-dlela[NStem]
yaseNingizimu	ya-s-e-Ningizimu	ya[PossConc9]-s[PreLoc-s]-e[LocPre]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
yokubusa	ya-u-ku-bus-a	ya[PossConc4]-u[NPrePre15]-ku[BPre15]-bus[VRoot]-a[VerbTerm]
.	.	.[Punc]
Yini	yini	yini[Interrog]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
yohlelo	ya-u-hlelo	ya[PossConc4]-u[NPrePre11]-hlelo[NStem]
mayelana	mayelana	mayelana[Adv]
nokuthuthukiswa	na-u-ku-thuthuk-is-w-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-thuthuk[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
kwezinsiza	kwa-i-zin-siza	kwa[PossConc15]-i[NPrePre10]-zin[BPre10]-siza[NStem]
zabasebenzi	za-a-ba-sebenzi	za[PossConc10]-a[NPrePre2]-ba[BPre2]-sebenzi[NStem]
kanye	kanye	kanye[Conj]
nokwakhiwa	na-u-ku-akh-iw-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-akh[VRoot]-iw[PassExt]-a[VerbTerm]
kwamandla	kwa-a-ma-ndla	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-ndla[NStem]
abesifazane	a-be-si-fazane	a[NPrePre2]-be[BPre2]-si[BPre7]-fazane[NStem]
?	?	?[Punc]
Abesilisa	a-be-si-lisa	a[NPrePre2]-be[BPre2]-si[BPre7]-lisa[NStem]
bona	bo-na	bo[PronStem2]-na[PronSuf]
?	?	?[Punc]
Kungabe	kungabe	kungabe[Conj]
isimo	i-si-mo	i[NPrePre7]-si[BPre7]-mo[NStem]
sabesifazane	sa-a-be-si-fazane	sa[PossConc7]-a[NPrePre2]-be[BPre2]-si[BPre7]-fazane[NStem]
kanye	kanye	kanye[Conj]
nezinga	na-i-zinga	na[AdvPre]-i[NPrePre5]-zinga[NStem]
labo	la-bo	la[PossConc5]-bo[PronStem2]
lithuthukisiwe	li-thuthuk-is-iw-e	li[SC5]-thuthuk[VRoot]-is[CausExt]-iw[PassExt]-e[VerbTerm]
njengomphumela	njenga-u-mphumela	njenga[AdvPre]-u[NPrePre3]-mphumela[NStem]
wohlelo	wa-u-hlelo	wa[PossConc3]-u[NPrePre11]-hlelo[NStem]
?	?	?[Punc]
Ukhetho	u-khetho	u[BPre11]-khetho[NStem]
oluvamile	olu-vam-ile	olu[RelConc11]-vam[VRoot]-ile[Perf]
,	,	,[Punc]
olukhululekile	olu-khululek-il-e	olu[RelConc11]-khululek[VRoot]-il[Perf]-e[VerbTerm]
,	,	,[Punc]
olufanele	olu-fan-el-e	olu[RelConc11]-fan[VRoot]-el[ApplExt]-e[VerbTerm]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nolukholekayo	no-lu-kholek-a-yo	no[AdvPre]-lu[RelConc11]-kholek[VRoot]-a[VerbTerm]-yo[RelSuf]
oluphethwe	olu-pheth-w-e	olu[RelConc11]-pheth[VRoot]-w[PassExt]-e[VerbTerm]
isiphathimandla	i-si-phathimandla	i[NPrePre7]-si[BPre7]-phathimandla[NStem]
sokhetho	so-u-khetho	so[PossConc7]-u[BPre11]-khetho[NStem]
esingachemile	esi-nga-chem-il-e	esi[RelConc7]-nga[NegPre]-chem[VRoot]-il[Perf]-e[VerbTerm]
sinikeza	si-nikez-a	si[SC7]-nikez[Intrans]-a[VerbTerm]
izakhamizi	i-zakhamizi	i[BPre8]-zakhamizi[NStem]
ithuba	i-thuba	i[BPre5]-thuba[NStem]
lokwenza	lo-u-ku-enz-a	lo[SC5]-u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
ukhetho	u-khetho	u[BPre11]-khetho[NStem]
.	.	.[Punc]
UMSEBENZI	u-mu-sebenzi	u[NPrePre3]-mu[BPre3]-sebenzi[NStem]
2	2	2[Num]
Iqembu	i-li-qembu	i[NPrePre5]-li[BPre5]-qembu[NStem]
lixoxa	li-xox-a	li[SC5]-xox[VRoot]-a[VerbTerm]
ngezingxenye	nga-i-zi-ngxenye	nga[AdvPre]-i[NPrePre10]-zi[BPre10]-ngxenye[NStem]
ezibalulekile	ezi-balulek-il-e	ezi[RelConc8]-balulek[VRoot]-il[Perf]-e[VerbTerm]
zohlelo	za-u-lu-hlelo	za[PossConc8]-u[NPrePre11]-lu[BPre11]-hlelo[NStem]
lwesigceme	lwa-si-gceme	lwa[PossConc11]-si[BPre7]-gceme[NStem]
zihlonze	zi-hlonz-e	zi[SC8]-hlonz[VRoot]-e[VerbTerm]
namazinga	na-a-ma-zinga	na[AdvPre]-a[NPrePre6]-ma[BPre6]-zinga[NStem]
azokwakha	a-zo-ku-akh-a	a[SC6]-zo[Fut]-ku[BPre15]-akh[VRoot]-a[VerbTerm]
uhlelo	u-lu-hlelo	u[NPrePre11]-lu[BPre11]-hlelo[NStem]
.	.	.[Punc]
Acela	a-cel-a	a[SC6]-cel[Intrans]-a[VerbTerm]
inselele	i-n-selele	i[NPrePre9]-n[BPre9]-selele[NStem]
abuye	a-buy-e	a[SC6]-buy[VRoot]-e[VerbTerm]
acele	a-cel-e	a[SC1]-cel[VRoot]-e[VerbTerm]
nocwaningo	na-u-lu-cwaningo	na[AdvPre]-u[NPrePre11]-lu[BPre11]-cwaningo[NStem]
uma	uma	uma[Conj]
ezwa	e-zw-a	e[SC9]-zw[VRoot]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
kunokumoshwa	ku-no-ku-mosh-w-a	ku[SC15]-no[AdvPre]-ku[BPre15]-mosh[VRoot]-w[PassExt]-a[VerbTerm]
kwezimali	kwa-i-zi-mali	kwa[PossConc15]-i[NPrePre10]-zi[BPre10]-mali[NStem]
zikamasipala	zi-ka-masipala	zi[PossConc8]-ka[PossKA]-masipala[NStem]
.	.	.[Punc]
Ababambe	aba-bamb-e	aba[RelConc2]-bamb[VRoot]-e[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
bayehlukana	ba-ye-hluk-an-a	ba[SC2]-ye[CopPre]-hluk[VRoot]-an[RecipExt]-a[VerbTerm]
babe	ba-be	ba[SC2]-be[AuxVStem]
ngamaqembu	ng-a-ma-qembu	ng[CopPre]-a[NPrePre6]-ma[BPre6]-qembu[NStem]
amancane	ama-ncane	ama[AdjPref6]-ncane[AdjStem]
babhekane	ba-bhek-an-e	ba[SC2]-bhek[VRoot]-an[RecipExt]-e[VerbTerm]
nezinto	na-i-zi-nto	na[AdvPre]-i[NPrePre10]-zi[BPre10]-nto[NStem]
ezintathu	ezin-thathu	ezin[AdjPref10]-thathu[AdjStem]
zezentuthuko	za-za-n-tuthuko	za[PossConc10]-za[PossConc10]-n[BPre10]-tuthuko[NStem]
eziqhakanjiswe	ezi-qhakambis-w-e	ezi[RelConc10]-qhakambis[VRoot]-w[PassExt]-e[VerbTerm]
emsebenzini	e-mu-sebenzi-ini	e[LocPre]-mu[BPre3]-sebenzi[NStem]-ini[LocSuf]
owandulela	o-wa-andulel-a	o[RelConc5]-wa[SC2]-andulel[VRoot]-a[VerbTerm]
lona	lo-na	lo[PronStem5]-na[PronSuf]
.	.	.[Punc]
Ababambe	aba-bamb-e	aba[RelConc2]-bamb[VRoot]-e[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
bazejwayeza	ba-zi-jwayez-a	ba[SC2]-zi[ReflPre]-jwayez[VRoot]-a[VerbTerm]
leso	leso	leso[Dem7][Pos2]
naleso	na-leso	na[AdvPre]-leso[Dem7][Pos2]
sinyathelo	si-nyathelo	si[BPre7]-nyathelo[NStem]
sokwakha	sa-u-ku-akh-a	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-akh[VRoot]-a[VerbTerm]
uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
lwesigceme	lwa-si-gceme	lwa[PossConc11]-si[BPre7]-gceme[NStem]
wadi	wadi	wadi[NStem]
bedlala	be-dlal-a	be[SC2]-dlal[VRoot]-a[VerbTerm]
izindawo	i-zin-dawo	i[NPrePre10]-zin[BPre10]-dawo[NStem]
abaqokelwe	aba-qok-el-w-e	aba[RelConc2]-qok[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
zona	zona	zona[AbsPron10]
.	.	.[Punc]
Abagqugquzeli	a-ba-gqugquzeli	a[NPrePre2]-ba[BPre2]-gqugquzeli[NStem]
bagqugquzela	ba-gqugquzel-a	ba[SC2]-gqugquzel[VRoot]-a[VerbTerm]
inqubo	i-n-qubo	i[NPrePre9]-n[BPre9]-qubo[NStem]
,	,	,[Punc]
amaqembu	a-ma-qembu	a[NPrePre6]-ma[BPre6]-qembu[NStem]
abhala	a-bhal-a	a[SC6]-bhal[VRoot]-a[VerbTerm]
imininingwane	i-mi-niningwane	i[NPrePre4]-mi[BPre4]-niningwane[NStem]
yawo	ya-wo	ya[PossConc4]-wo[PronStem6]
kwifliphushadi	ku-i-fliphushadi	ku[LocPre]-i[NPrePre5]-fliphushadi[NStem]
lelo	lelo	lelo[Dem5][Pos2]
nalelo	na-lelo	na[AdvPre]-lelo[Dem5][Pos2]
qembu	qembu	qembu[NStem]
licelwa	li-cel-w-a	li[SC5]-cel[VRoot]-w[PassExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
lenze	li-enz-a	li[SC5]-enz[VRoot]-a[VerbTerm]
isethulo	i-si-ethulo	i[NPrePre7]-si[BPre7]-ethulo[NStem]
emhlanganweni	e-m-hlangano-ini	e[LocPre]-m[BPre3]-hlangano[NStem]-ini[LocSuf]
wezingxoxo	wa-i-zi-ngxoxo	wa[PossConc3]-i[NPrePre10]-zi[BPre10]-ngxoxo[NStem]
.	.	.[Punc]
Hola	hol-a	hol[VRoot]-a[VerbTerm]
ingxoxo	i-ngxoxo	i[NPrePre9]-ngxoxo[NStem]
ngalo	nga-lo	nga[AdvPre]-lo[PronStem5]
msebenzi	mu-sebenzi	mu[BPre3]-sebenzi[NStem]
uxoxe	u-xox-e	u[SC1]-xox[VRoot]-e[VerbTerm]
ngezimpendulo	nga-i-zi-mpendulo	nga[AdvPre]-i[NPrePre8]-zi[BPre8]-mpendulo[NStem]
zababambe	za-a-ba-bamb-e	za[PossConc10]-a[NPrePre2]-ba[BPre2]-bamb[VRoot]-e[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
kanye	kanye	kanye[Conj]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
bangazisebenzisa	ba-nga-zi-sebenz-is-a	ba[SC2]-nga[Pot]-zi[ReflPre]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
yini	yini	yini[Interrog]
iziphakamiso	i-zi-phakamiso	i[NPrePre8]-zi[BPre8]-phakamiso[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
ohlwini	o-hlu-ini	o[LocPre]-hlu[NStem]-ini[LocSuf]
lokuhlola	lwa-u-ku-hlol-a	lwa[PossConc11]-u[NPrePre15]-ku[BPre15]-hlol[VRoot]-a[VerbTerm]
bese	be-se	be[SC2]-se[AuxVStem]
ubonisa	u-bon-is-a	u[SC1]-bon[VRoot]-is[CausExt]-a[VerbTerm]
ezinye	ezi-nye	ezi[RelConc10]-nye[EnumStem]
izindlela	i-zin-dlela	i[NPrePre10]-zin[BPre10]-dlela[NStem]
ezingasetshenziswa	ezi-nga-sebenz-is-w-a	ezi[RelConc10]-nga[Pot]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
ukufeza	u-ku-fez-a	u[NPrePre15]-ku[BPre15]-fez[VRoot]-a[VerbTerm]
ukubamba	u-ku-bamb-a	u[NPrePre15]-ku[BPre15]-bamb[VRoot]-a[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
komphakathi	ko-u-mu-phakathi	ko[PossConc15]-u[NPrePre3]-mu[BPre3]-phakathi[NStem]
.	.	.[Punc]
Izinkomba	i-zin-komba	i[NPrePre10]-zin[BPre10]-komba[NStem]
zomphumela	za-u-m-phumela	za[PossConc10]-u[NPrePre3]-m[BPre3]-phumela[NStem]
zilinganisa	zi-lingan-is-a	zi[SC10]-lingan[VRoot]-is[CausExt]-a[VerbTerm]
'	'	'[Punc]
lokho	lokho	lokho[Dem15][Pos2]
okuqhamuke	oku-qhamuk-e	oku[RelConc15]-qhamuk[VRoot]-e[VerbTerm]
kwiprojekthi	ku-i-projekthi	ku[LocPre]-i[NPrePre5]-projekthi[NStem]
'	'	'[Punc]
.	.	.[Punc]
Izinkomba	i-zin-komba	i[NPrePre10]-zin[BPre10]-komba[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
zinqunywe	zi-n-qum-w-e	zi[SC10]-n[BPre9]-qum[VRoot]-w[PassExt]-e[VerbTerm]
yimiphakathi	yi-mi-phakathi	yi[CopPre]-mi[BPre4]-phakathi[NStem]
ethintekayo	e-thint-ek-a-yo	e[RelConc4]-thint[VRoot]-ek[NeutExt]-a[VerbTerm]-yo[RelSuf]
.	.	.[Punc]
Izinkomba	i-zin-komba	i[NPrePre10]-zin[BPre10]-komba[NStem]
ziba	zi-ba	zi[SC10]-ba[AuxVStem]
nengqondo	na-i-ngqondo	na[AdvPre]-i[NPrePre9]-ngqondo[NStem]
kuphela	ku-phela	ku[LocPre]-phela[Adv]
uma	uma	uma[Conj]
zihambisana	zi-hamb-is-an-a	zi[SC10]-hamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
nabantu	na-a-ba-ntu	na[AdvPre]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
abathintekayo	aba-thint-ek-a-yo	aba[RelConc2]-thint[VRoot]-ek[NeutExt]-a[VerbTerm]-yo[RelSuf]
.	.	.[Punc]
Inani	i-li-nani	i[NPrePre5]-li[BPre5]-nani[NStem]
labantu	la-a-ba-ntu	la[PossConc5]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
elivela	eli-vel-a	eli[RelConc5]-vel[VRoot]-a[VerbTerm]
kumaqembu	ku-a-ma-qembu	ku[LocPre]-a[NPrePre6]-ma[BPre6]-qembu[NStem]
