word	seg	parse
Uniketa	u-niket-a	u[SC3]-niket[VRoot]-a[VerbTerm]
emalungelo	e-ma-lungelo	e[NPrePre6]-ma[BPre6]-lungelo[NStem]
,	,	,[Punc]
inkhululeko	i-n-khululeko	i[NPrePre9]-n[BPre9]-khululeko[NStem]
,	,	,[Punc]
emandla	e-ma-ndla	e[LocPre]-ma[BPre6]-ndla[NStem]
nekuvikeleka	na-ku-vikel-ek-a	na[AdvPre]-ku[BPre15]-vikel[VRoot]-ek[NeutExt]-a[VerbTerm]
kwabo	kwa-bo	kwa[PossConc15]-bo[PronStem2]
bonkhe	bo-nkhe	bo[QuantConc2]-nkhe[QuantStem]
bantfu	ba-ntfu	ba[BPre2]-ntfu[NStem]
eliveni	e-li-ve-ini	e[LocPre]-li[BPre5]-ve[NStem]-ini[LocSuf]
.	.	.[Punc]
Ubeka	u-bek-a	u[SC1a]-bek[VRoot]-a[VerbTerm]
tinhlaka	tin-hlaka	tin[BPre10]-hlaka[NStem]
letintsatfu	letin-tsatfu	letin[AdjPref10]-tsatfu[AdjStem]
tahulumende	ta-hulumende	ta[PossConc8]-hulumende[NStem]
welive	welive	welive[NStem]
-	-	-[Punc]
wavelonkhe	wa-velonkhe	wa[PossConc3]-velonkhe[NStem]
,	,	,[Punc]
wetifundza	w-e-itifundza	w[PossConc1]-e[LocPre]-itifundza[NStem]
newasekhaya	na-wa-s-e-khaya	na[AdvPre]-wa[PossConc1a]-s[PreLoc-s]-e[LocPre]-khaya[NStem]
.	.	.[Punc]
Umtsetfosisekelo	u-mu-tsetfosisekelo	u[NPrePre3]-mu[BPre3]-tsetfosisekelo[NStem]
uphocelela	u-phoc-elel-a	u[SC3]-phoc[VRoot]-elel[IntensExt]-a[VerbTerm]
hulumende	hulumende	hulumende[NStem]
wasekhaya	wa-s-e-khaya	wa[PossConc3]-s[PreLoc-s]-e[LocPre]-khaya[NStem]
kutsatsa	ku-tsats-a	ku[BPre15]-tsats[VRoot]-a[VerbTerm]
adlale	a-dlal-e	a[RelConc6]-dlal[VRoot]-e[VerbTerm]
indzima	i-n-dzima	i[NPrePre9]-n[BPre9]-dzima[NStem]
yekutfutfukisa	ya-ku-tfutfuk-is-a	ya[PossConc9]-ku[OC15]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]
ngekuniketa	nga-ku-niket-a	nga[AdvPre]-ku[BPre15]-niket[VRoot]-a[VerbTerm]
imisebenti	i-mi-sebenti	i[NPrePre4]-mi[BPre4]-sebenti[NStem]
yekutfutfukisa	ya-ku-tfutfukis-a	ya[PossConc9]-ku[OC15]-tfutfukis[Intrans]-a[VerbTerm]
letsite	le-tsite	le[RelConc9]-tsite[RelStem]
kuhulumende	ku-hulumende	ku[LocPre]-hulumende[NStem]
wasekhaya	wa-s-e-khaya	wa[PossConc3]-s[PreLoc-s]-e[LocPre]-khaya[NStem]
.	.	.[Punc]
Kulandzelela	ku-landz-elel-a	ku[BPre17]-landz[VRoot]-elel[IntensExt]-a[VerbTerm]
tingucuko	tin-gucuko	tin[BPre10]-gucuko[NStem]
tako	ta-ko	ta[SC10]-ko[PronStem15]
konkhe	ko-nkhe	ko[QuantConc15]-nkhe[QuantStem]
:	:	:[Punc]
Kubona	ku-bon-a	ku[BPre15]-bon[VRoot]-a[VerbTerm]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
yekungcubutana	ya-ku-ngcubut-an-a	ya[PossConc4]-ku[BPre15]-ngcubut[VRoot]-an[RecipExt]-a[VerbTerm]
nekuchumanisa	ne-ku-chuman-is-a	ne[AdvPre]-ku[BPre15]-chuman[VRoot]-is[CausExt]-a[VerbTerm]
tingucuko	tin-gucuko	tin[BPre10]-gucuko[NStem]
etindzaweni	e-tin-dzawo-ini	e[LocPre]-tin[BPre10]-dzawo[NStem]-ini[LocSuf]
letibalulekile	leti-balulek-ile	leti[RelConc10]-balulek[VRoot]-ile[Perf]
nekutsi	nekutsi	nekutsi[Conj]
kufanele	ku-fanel-e	ku[SC15]-fanel[VRoot]-e[VerbTerm]
wenteni	u-ent-a-ini	u[SC2ps]-ent[VRoot]-a[VerbTerm]-ini[InterrogSuf]
ngato	nga-to	nga[AdvPre]-to[PronStem10]
.	.	.[Punc]
Kumisa	ku-mis-a	ku[SC15]-mis[VRoot]-a[VerbTerm]
umbono	u-mu-bono	u[NPrePre3]-mu[BPre3]-bono[NStem]
kwenta	ku-ent-a	ku[BPre15]-ent[VRoot]-a[VerbTerm]
emalunga	e-ma-lunga	e[NPrePre6]-ma[BPre6]-lunga[NStem]
emmango	a-u-mu-mango	a[PossConc6]-u[NPrePre3]-mu[BPre3]-mango[NStem]
akwati	a-ku-at-i	a[SC1]-ku[OC15]-at[VRoot]-i[VerbTerm]
kuphimisela	ku-phimis-el-a	ku[BPre15]-phimis[VRoot]-el[ApplExt]-a[VerbTerm]
tifiso	ti-fiso	ti[BPre8]-fiso[NStem]
tekutfutfuka	ta-uku-tfutfuk-a	ta[PossConc8]-uku[BPre15]-tfutfuk[VRoot]-a[VerbTerm]
kwemmango	kwe-m-mango	kwe[PossConc15]-m[BPre3]-mango[NStem]
wawo	wa-wo	wa[PossConc3]-wo[PronStem3]
.	.	.[Punc]
Kuvamise	ku-vam-is-e	ku[SC15]-vam[VRoot]-is[CausExt]-e[VerbTerm]
kuba	ku-b-a	ku[BPre15]-b[VRoot]-a[VerbTerm]
nemandla	na-e-ma-ndla	na[AdvPre]-e[NPrePre6]-ma[BPre6]-ndla[NStem]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
uma	uma	uma[Conj]
,	,	,[Punc]
njengakumsebenti	njenga-ku-m-sebenti	njenga[AdvPre]-ku[BPre15]-m[BPre3]-sebenti[NStem]
lolandzelako	lo-landzela-ko	lo[RelConc3]-landzela[NStem]-ko[RelSuf]
,	,	,[Punc]
kwesekeleke	kwa-esekel-ek-e	kwa[PossConc15]-esekel[VRoot]-ek[NeutExt]-e[VerbTerm]
ekubuyeketweni	e-ku-buyeketa-ini	e[LocPre]-ku[BPre15]-buyeketa[NStem]-ini[LocSuf]
kwetimphahla	kwa-tin-phahla	kwa[PossConc15]-tin[BPre10]-phahla[NStem]
netinsita	ne-tin-sita	ne[AdvPre]-tin[BPre10]-sita[NStem]
.	.	.[Punc]
Loku	loku	loku[Dem15][Pos1]
kukhutsata	ku-khutsat-a	ku[SC15]-khutsat[VRoot]-a[VerbTerm]
bantfu	ba-ntfu	ba[BPre2]-ntfu[NStem]
kutsi	kutsi	kutsi[Conj]
batfutfukise	ba-tfutfuk-is-e	ba[SC2]-tfutfuk[VRoot]-is[CausExt]-e[VerbTerm]
umbono	u-mu-bono	u[NPrePre3]-mu[BPre3]-bono[NStem]
lonembako	lo-nemb-ak-o	lo[RelConc5]-nemb[VRoot]-ak[Iter]-o[VerbTerm]
,	,	,[Punc]
lonekufinyeleleka	lo-ne-ku-finyeleleka	lo[Dem3][Pos1]-ne[AdvPre]-ku[BPre15]-finyeleleka[NStem]
kanye	kanye	kanye[Adv]
netinyatselo	na-tin-nyatselo	na[AdvPre]-tin[BPre10]-nyatselo[NStem]
tekuphumelelisa	ta-uku-phumelel-is-a	ta[PossConc8]-uku[BPre15]-phumelel[VRoot]-is[CausExt]-a[VerbTerm]
lowo	lowo	lowo[Dem3][Pos2]
mbono	mbono	mbono[NStem]
.	.	.[Punc]
Kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kwentiwe	ku-ent-iw-e	ku[SC15]-ent[VRoot]-iw[PassExt]-e[VerbTerm]
lomunye	lomu-nye	lomu[AdjPref1]-nye[AdjStem]
umsebenti	u-mu-sebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]
kute	kute	kute[Conj]
kugcizelelwe	ku-gcizelel-w-e	ku[SC15]-gcizelel[VRoot]-w[PassExt]-e[VerbTerm]
tibopho	ti-bopho	ti[BPre8]-bopho[NStem]
bahlali	ba-hlali	ba[BPre2]-hlali[NStem]
labanato	laba-na-to	laba[RelConc2a]-na[AdvPre]-to[NStem]
entfutfukweni	e-in-tfutfuko-ini	e[LocPre]-in[BPre9]-tfutfuko[NStem]-ini[LocSuf]
yabo	ya-bo	ya[PossConc9]-bo[PronStem2]
kanye	kanye	kanye[Adv]
nekusebenta	ne-ku-sebent-a	ne[AdvPre]-ku[SC15]-sebent[VRoot]-a[VerbTerm]
ngekubambisana	nge-ku-bamb-is-an-a	nge[AdvPre]-ku[SC15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
nalabanye	na-laba-nye	na[AdvPre]-laba[AdjPref2]-nye[AdjStem]
emmangweni	e-u-mu-mango-ini	e[LocPre]-u[NPrePre3]-mu[BPre3]-mango[NStem]-ini[LocSuf]
kute	kute	kute[Conj]
kusonjululwe	ku-sonjulul-w-e	ku[BPre17]-sonjulul[VRoot]-w[PassExt]-e[VerbTerm]
kushayisana	ku-shay-is-an-a	ku[SC15]-shay[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
netinsayeya	na-tin-sayeya	na[AdvPre]-tin[NPre10]-sayeya[NStem]
.	.	.[Punc]
Lomcondvo	lo-mcondvo	lo[Dem1][Pos1]-mcondvo[NStem]
wekuhlala	wa-uku-hlal-a	wa[PossConc3]-uku[OC15]-hlal[VRoot]-a[VerbTerm]
nje	nje	nje[Adv]
utsi	u-ts-i	u[SC1a]-ts[VRoot]-i[VerbTerm]
,	,	,[Punc]
"	"	"[Punc]
hlala	hlala	hlala[NStem]
ubukele	u-bukel-e	u[SC1]-bukel[VRoot]-e[VerbTerm]
nje	nje	nje[Adv]
hulumende	hulumende	hulumende[NStem]
utakwenta	u-taku-ent-a	u[SC1]-taku[Fut]-ent[VRoot]-a[VerbTerm]
"	"	"[Punc]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kubukanwe	ku-buk-an-w-e	ku[SC15]-buk[VRoot]-an[RecipExt]-w[PassExt]-e[VerbTerm]
nawo	na-wo	na[AdvPre]-wo[PronStem6]
-	-	-[Punc]
awusinguwo	a-wusi-nguwo	a[RelConc6]-wusi[NegPre]-nguwo[NStem]
futsi	futsi	futsi[Conj]
awuhambisani	awu-hambisan-i	awu[NegPre]-hambisan[VRoot]-i[VerbTerm]
neluhlelo	na-lu-hlelo	na[AdvPre]-lu[BPre11]-hlelo[NStem]
lwahulumende	lwa-hulumende	lwa[PossConc11]-hulumende[NStem]
waseNingizimu	wa-s-e-Ningizimu	wa[PossConc3]-s[PreLoc-s]-e[LocPre]-Ningizimu[NStem]
Afrika	Afrika	Afrika[ProperName]
.	.	.[Punc]
Ungabe	ungabe	ungabe[Interrog]
iyini	i-yini	i[SC9]-yini[Interrog]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
mayelana	mayelana	mayelana[Adv]
nekucecesheka	na-ku-cecesh-ek-a	na[AdvPre]-ku[OC15]-cecesh[VRoot]-ek[NeutExt]-a[VerbTerm]
kwebantfu	kwe-ba-ntfu	kwe[PossConc15]-ba[BPre2]-ntfu[NStem]
,	,	,[Punc]
nekutfutfukisa	na-ku-tfutfuk-is-a	na[AdvPre]-ku[BPre15]-tfutfuk[VRoot]-is[CausExt]-a[VerbTerm]
emakhono	e-ma-khono	e[NPrePre6]-ma[BPre6]-khono[NStem]
abomake	a-bo-make	a[PossConc6]-bo[OC2a]-make[NStem]
lebonakalako	le-bon-akal-a-ko	le[RelConc4]-bon[VRoot]-akal[NeutExt]-a[VerbTerm]-ko[RelSuf]
kulandzela	ku-landzel-a	ku[BPre15]-landzel[VRoot]-a[VerbTerm]
kucalwa	ku-cal-w-a	ku[BPre15]-cal[VRoot]-w[PassExt]-a[VerbTerm]
kwaloluhlelo	kwa-lolu-lu-hlelo	kwa[PossConc15]-lolu[Dem11][Pos1]-lu[NPre11]-hlelo[NStem]
?	?	?[Punc]
Abobabe	abo-babe	abo[RelConc2]-babe[NStem]
ke	ke	ke[Adv]
?	?	?[Punc]
Ungabe	ungabe	ungabe[Interrog]
simo	si-mo	si[BPre7]-mo[NStem]
,	,	,[Punc]
inhlalo	in-hlalo	in[BPre9]-hlalo[NStem]
,	,	,[Punc]
nesintfuti	na-si-n-tfuti	na[AdvPre]-si[BPre7]-n[BPre9]-tfuti[NStem]
sabomake	sa-bo-make	sa[PossConc7]-bo[BPre2a]-make[NStem]
sesincono	se-si-ncono	se[ProgPre]-si[OC7]-ncono[Adv]
na	na	na[AdvPre]
kulandzela	ku-landzel-a	ku[BPre15]-landzel[VRoot]-a[VerbTerm]
kucalwa	ku-cal-w-a	ku[BPre15]-cal[VRoot]-w[PassExt]-a[VerbTerm]
kwaloluhlelo	kwa-lolu-lu-hlelo	kwa[PossConc15]-lolu[Dem11][Pos1]-lu[NPre11]-hlelo[NStem]
?	?	?[Punc]
Lukhetfo	lu-khetfo	lu[BPre11]-khetfo[NStem]
loluvamile	lolu-vam-ile	lolu[RelConc11]-vam[VRoot]-ile[Perf]
,	,	,[Punc]
lolukhululekile	lolu-khululek-ile	lolu[RelConc11]-khululek[VRoot]-ile[Perf]
nalolutsembekile	na-lolu-tsembek-ile	na[AdvPre]-lolu[RelConc11]-tsembek[VRoot]-ile[Perf]
loluchutjwa	lolu-chub-iw-a	lolu[RelConc11]-chub[VRoot]-iw[PassExt]-a[VerbTerm]
ngumtimba	ngu-m-timba	ngu[CopPre]-m[BPre3]-timba[NStem]
welukhetfo	wa-lu-khetfo	wa[PossConc3]-lu[NPre11]-khetfo[NStem]
longeseki	lo-nge-sek-i	lo[RelConc3]-nge[NegPre]-sek[VRoot]-i[VerbTerm]
licembu	li-cembu	li[BPre5]-cembu[NStem]
letembusave	la-ta-m-busave	la[PossConc5]-ta[PossConc10]-m[BPre3]-busave[NStem]
luniketa	lu-niket-a	lu[SC11]-niket[VRoot]-a[VerbTerm]
takhamiti	ti-akhamiti	ti[BPre8]-akhamiti[NStem]
litfuba	li-tfuba	li[BPre5]-tfuba[NStem]
lekutikhetsela	la-ku-ti-khets-el-a	la[PossConc5]-ku[OC15]-ti[ReflPre]-khets[VRoot]-el[ApplExt]-a[VerbTerm]
.	.	.[Punc]
Yakhani	yi-akh-a-ni	yi[ImpPre]-akh[VRoot]-a[VerbTerm]-ni[InterrogSuf]
umdvwebo	u-m-dvwebo	u[NPrePre3]-m[BPre3]-dvwebo[NStem]
lokhombisa	lo-khomb-is-a	lo[RelConc3]-khomb[VRoot]-is[CausExt]-a[VerbTerm]
tigaba	ti-gaba	ti[BPre8]-gaba[NStem]
letehlukene	leti-ehluk-an-ile	leti[RelConc8]-ehluk[VRoot]-an[RecipExt]-ile[Perf]
tenchubo	ta-in-chubo	ta[PossConc8]-in[BPre9]-chubo[NStem]
yekuhlela	ya-ku-hlel-a	ya[PossConc9]-ku[BPre15]-hlel[VRoot]-a[VerbTerm]
.	.	.[Punc]
Eceleni	e-celeni	e[LocPre]-celeni[Adv]
kwasinye	kwa-si-nye	kwa[PossConc15]-si[EnumConc7]-nye[EnumStem]
ngasinye	nga-si-nye	nga[AdvPre]-si[OC7]-nye[EnumStem]
sigaba	si-gaba	si[NPre7]-gaba[NStem]
dvwebani	dvweb-a-ni	dvweb[VRoot]-a[VerbTerm]-ni[RelSuf]
indingilizi	in-dingilizi	in[NPre9]-dingilizi[NStem]
lenkhulu	le-n-khulu	le[PossConc5]-n[BPre9]-khulu[Adv]
.	.	.[Punc]
Bafundzi	ba-fundzi	ba[BPre2]-fundzi[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
bese	bese	bese[Conj]
bakhuluma	ba-khulum-a	ba[SC2]-khulum[VRoot]-a[VerbTerm]
ngemisebenti	nga-i-mi-sebenti	nga[AdvPre]-i[NPrePre4]-mi[BPre4]-sebenti[NStem]
leyehlukene	le-ye-ehluk-en-e	le[RelConc4]-ye[Pres]-ehluk[VRoot]-en[RecipExt]-e[VerbTerm]
letakwentiwa	le-ta-ku-ent-iw-a	le[PossConc5]-ta[Fut]-ku[BPre15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]
ngeMakomidi	nga-ma-komidi	nga[AdvPre]-ma[BPre6]-komidi[NStem]
eLiwadi	eli-wadi	eli[RelConc5]-wadi[NStem]
ngaleso	nga-leso	nga[AdvPre]-leso[Dem7][Pos2]
sigaba	si-gaba	si[BPre7]-gaba[NStem]
bawabhale	ba-wa-bhal-e	ba[SC2a]-wa[Fut]-bhal[VRoot]-e[VerbTerm]
kulendingilizi	ku-le-n-dingilizi	ku[AdvPre]-le[Dem9][Pos1]-n[NPre9]-dingilizi[NStem]
.	.	.[Punc]
Kwenta	kwent-a	kwent[VRoot]-a[VerbTerm]
likhansela	li-khansela	li[BPre5]-khansela[NStem]
labo	la-bo	la[PossConc5]-bo[PronStem2]
libenemsebenti	li-be-ne-um-sebenti	li[BPre5]-be[CopPre]-ne[AdvPre]-um[BPre3]-sebenti[NStem]
wekulwa	wa-uku-lw-a	wa[PossConc3]-uku[BPre15]-lw[VRoot]-a[VerbTerm]
nenkhohlakalo	na-n-khohlakalo	na[AdvPre]-n[BPre9]-khohlakalo[NStem]
nekumoswa	ne-ku-mos-w-a	ne[AdvPre]-ku[BPre15]-mos[VRoot]-w[PassExt]-a[VerbTerm]
kwetindleko	kwe-tin-dleko	kwe[PossConc15]-tin[NPre10]-dleko[NStem]
tamasipala	ta-masipala	ta[PossConc8]-masipala[NStem]
.	.	.[Punc]
Labangenele	laba-ngen-el-e	laba[RelConc2]-ngen[VRoot]-el[ApplExt]-e[VerbTerm]
tifundvo	ti-fundvo	ti[BPre8]-fundvo[NStem]
behlukana	ba-ehlukan-a	ba[SC2]-ehlukan[VRoot]-a[VerbTerm]
ngemacembu	nga-e-ma-cembu	nga[AdvPre]-e[NPrePre6]-ma[BPre6]-cembu[NStem]
abo	a-bo	a[PossConc6]-bo[PronStem14]
lamancane	lama-ncane	lama[AdjPref6]-ncane[AdjStem]
bese	bese	bese[Conj]
babukisa	ba-buk-is-a	ba[SC2]-buk[VRoot]-is[CausExt]-a[VerbTerm]
kulemiphumela	ku-le-mi-phumela	ku[LocPre]-le[Dem4][Pos1]-mi[BPre4]-phumela[NStem]
lemitsatfu	lemi-tsatfu	lemi[AdjPref4]-tsatfu[AdjStem]
labayibeke	laba-yi-bek-e	laba[RelConc2]-yi[OC4]-bek[VRoot]-e[VerbTerm]
njengabocalangaye	njenga-bocalangaye	njenga[AdvPre]-bocalangaye[NStem]
kumsebenti	ku-m-sebenti	ku[LocPre]-m[BPre3]-sebenti[NStem]
lowengcile	lo-we-ngc-ile	lo[RelConc3]-we[OC3]-ngc[Intrans]-ile[Perf]
.	.	.[Punc]
Labangenele	laba-ngen-el-e	laba[RelConc2]-ngen[VRoot]-el[ApplExt]-e[VerbTerm]
tifundvo	ti-fundvo	ti[BPre8]-fundvo[NStem]
basebenta	ba-sebent-a	ba[SC2]-sebent[VRoot]-a[VerbTerm]
ngemacembu	nga-e-ma-cembu	nga[AdvPre]-e[NPrePre6]-ma[BPre6]-cembu[NStem]
ebantfu	e-ba-ntfu	e[LocPre]-ba[BPre2]-ntfu[NStem]
labasiphohlongo	laba-si-phohlongo	laba[RelConc2]-si[BPre7]-phohlongo[NStem]
.	.	.[Punc]
Kuchuba	ku-chub-a	ku[BPre15]-chub[VRoot]-a[VerbTerm]
inkhulumiswano	i-n-khulumiswano	i[NPrePre9]-n[BPre9]-khulumiswano[NStem]
ngalokwentiwako	nga-loku-ent-iw-a-ko	nga[AdvPre]-loku[RelConc15]-ent[VRoot]-iw[PassExt]-a[VerbTerm]-ko[RelSuf]
kukhulumisana	ku-khulum-is-an-a	ku[BPre15]-khulum[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
ngetimphendvulo	nga-tin-phendvulo	nga[AdvPre]-tin[NPre10]-phendvulo[NStem]
tebabambichaza	ta-ba-bambichaza	ta[PossConc10]-ba[BPre2]-bambichaza[NStem]
kantsi	kantsi	kantsi[Conj]
uma	uma	uma[Conj]
bangasebentisa	ba-nga-sebent-is-a	ba[SC2]-nga[Pot]-sebent[VRoot]-is[CausExt]-a[VerbTerm]
tiphakamiso	ti-phakamiso	ti[BPre8]-phakamiso[NStem]
letiseluhlwini	leti-s-e-lu-hlu-ini	leti[RelConc8]-s[PreLoc-s]-e[LocPre]-lu[BPre11]-hlu[NStem]-ini[RelSuf]
bese	bese	bese[Conj]
bakhomba	ba-khomb-a	ba[SC2]-khomb[VRoot]-a[VerbTerm]
letinye	leti-nye	leti[AdjPref10]-nye[AdjStem]
tindlela	ti-ndl-el-a	ti[SC8]-ndl[Intrans]-el[VerbExt]-a[VerbTerm]
labangatisebentisa	laba-nga-ti-sebent-is-a	laba[RelConc2]-nga[Pot]-ti[OC10]-sebent[VRoot]-is[VerbExt]-a[VerbTerm]
ekuchubeni	e-ku-chuba-ini	e[LocPre]-ku[BPre15]-chuba[NStem]-ini[LocSuf]
kutibandzakanya	ku-ti-bandzakany-a	ku[SC15]-ti[OC10]-bandzakany[VRoot]-a[VerbTerm]
kwemmango	kwe-m-mango	kwe[PossConc15]-m[BPre3]-mango[NStem]
.	.	.[Punc]
Tinkhomba	tin-khomba	tin[BPre10]-khomba[NStem]
temiphumela	ta-i-mi-phumela	ta[PossConc10]-i[NPrePre4]-mi[BPre4]-phumela[NStem]
tikala	ti-kal-a	ti[SC10]-kal[VRoot]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
'	'	'[Punc]
yini	yini	yini[Interrog]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
yalomklamo	ya-lo-m-klamo	ya[PossConc4]-lo[Dem3][Pos1]-m[BPre3]-klamo[NStem]
'	'	'[Punc]
.	.	.[Punc]
Tinkhomba	tin-khomba	tin[BPre10]-khomba[NStem]
kufute	ku-fut-e	ku[SC15]-fut[VRoot]-e[VerbTerm]
tibonwe	ti-bon-w-e	ti[SC10]-bon[VRoot]-w[PassExt]-e[VerbTerm]
ngulabo	ngu-labo	ngu[CopPre]-labo[Dem2][Pos2]
/	/	/[Punc]
kanye	kanye	kanye[Conj]
nalabo	na-labo	na[AdvPre]-labo[Dem2][Pos2]
leticondzene	leti-condz-an-ile	leti[RelConc10]-condz[VRoot]-an[RecipExt]-ile[Perf]
nabo	na-bo	na[AdvPre]-bo[PronStem14]
.	.	.[Punc]
Letinkhomba	leti-n-khomba	leti[RelConc10]-n[BPre9]-khomba[NStem]
tisho	ti-sh-o	ti[SC10]-sh[VRoot]-o[VerbTerm]
lutfo	lu-tfo	lu[BPre11]-tfo[NStem]
kuphela	kuphela	kuphela[Adv]
nangabe	nangabe	nangabe[Conj]
labo	la-bo	la[PossConc5]-bo[PronStem2]
leticondzene	leti-condz-an-ile	leti[RelConc10]-condz[VRoot]-an[RecipExt]-ile[Perf]
nabo	na-bo	na[AdvPre]-bo[PronStem2]
bayabubona	ba-ya-bu-bon-a	ba[SC2]-ya[Pres]-bu[OC14]-bon[VRoot]-a[VerbTerm]
bumcoka	bu-mcoka	bu[BPre14]-mcoka[NStem]
bato	ba-to	ba[BPre2]-to[PronStem2]
.	.	.[Punc]
Inombolo	i-nombolo	i[NPre9]-nombolo[NStem]
yebantfu	ye-ba-ntfu	ye[PossConc9]-ba[NPre2]-ntfu[NStem]
lababuya	laba-buy-a	laba[RelConc2]-buy[VRoot]-a[VerbTerm]
emacenjini	e-ma-cembu-ini	e[LocPre]-ma[BPre6]-cembu[NStem]-ini[LocSuf]
etinhloso	e-tin-hloso	e[PossConc9]-tin[NPre10]-hloso[NStem]
tekulinganisa	te-ku-lingan-is-a	te[PossConc8]-ku[BPre15]-lingan[VRoot]-is[CausExt]-a[VerbTerm]
kucashwa	ku-cash-w-a	ku[BPre15]-cash[VRoot]-w[PassExt]-a[VerbTerm]
,	,	,[Punc]
labacashwe	laba-cash-w-e	laba[RelConc2]-cash[VRoot]-w[PassExt]-e[VerbTerm]
emazingeni	e-ma-zinga-ini	e[LocPre]-ma[BPre6]-zinga[NStem]-ini[LocSuf]
lamatsatfu	la-ma-tsatfu	la[PossConc5]-ma[AdjPref6]-tsatfu[AdjStem]
lasetulu	la-s-e-tulu	la[PossConc5]-s[PreLoc-s]-e[LocPre]-tulu[NStem]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
ekuphatsa	e-ku-phats-a	e[LocPre]-ku[OC15]-phats[VRoot]-a[VerbTerm]
,	,	,[Punc]
ngekulandzela	nga-ku-landzel-a	nga[AdvPre]-ku[OC15]-landzel[VRoot]-a[VerbTerm]
luhlelo	lu-hlelo	lu[NPre11]-hlelo[NStem]
lwekulinganisa	lwe-ku-lingan-is-a	lwe[PossConc11]-ku[BPre15]-lingan[VRoot]-is[CausExt]-a[VerbTerm]
kucashwa	ku-cash-w-a	ku[BPre15]-cash[VRoot]-w[PassExt]-a[VerbTerm]
lwamasipala	lwa-masipala	lwa[PossConc11]-masipala[NStem]
loluphasisiwe	lolu-phas-is-iw-e	lolu[RelConc11]-phas[VRoot]-is[CausExt]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Bani	ba-ni	ba[SC2]-ni[Interrog]
nesiciniseko	na-si-ciniseko	na[AdvPre]-si[BPre7]-ciniseko[NStem]
sekubikwa	se-ku-bik-w-a	se[PossConc7]-ku[BPre15]-bik[VRoot]-w[PassExt]-a[VerbTerm]
kwetimphendvulo	kwe-ti-m-phendvulo	kwe[PossConc15]-ti[NPre10]-m[BPre3]-phendvulo[NStem]
tekubonisana	te-ku-bonisan-a	te[PossConc10]-ku[BPre15]-bonisan[VRoot]-a[VerbTerm]
emuva	e-mu-va	e[LocPre]-mu[BPre3]-va[Adv]
kumkhandlu	ku-mu-khandlu	ku[LocPre]-mu[BPre3]-khandlu[NStem]
.	.	.[Punc]
Imihlahlandlela	i-mi-hlahlandlela	i[NPrePre4]-mi[BPre4]-hlahlandlela[NStem]
akusiyo	a-ku-si-yo	a[NegPre]-ku[OC15]-si[NegPre]-yo[PronStem4]
imitsetfo	i-mi-tsetfo	i[NPrePre4]-mi[BPre4]-tsetfo[NStem]
,	,	,[Punc]
kodvwa	kodvwa	kodvwa[Conj]
iluhlaka	i-lu-hlaka	i[BPre9]-lu[CopPre]-hlaka[NStem]
lolungasita	lolu-nga-sita	lolu[PossConc11]-nga[NegPre]-sita[NStem]
bomasipala	bo-masipala	bo[BPre2a]-masipala[NStem]
ekwakheni	e-ku-akh-a-ini	e[LocPre]-ku[BPre15]-akh[VRoot]-a[VerbTerm]-ini[LocSuf]
emaKomidi	e-ma-komidi	e[NPrePre6]-ma[BPre6]-komidi[NStem]
emaWadi	e-ma-wadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]
abo	a-bo	a[PossConc6]-bo[PronStem14]
.	.	.[Punc]
Bomasipala	bo-masipala	bo[BPre2a]-masipala[NStem]
bendzawo	ba-i-n-dzawo	ba[PossConc2]-i[NPrePre9]-n[BPre9]-dzawo[NStem]
behlukene	ba-ehluk-an-ile	ba[SC2]-ehluk[VRoot]-an[RecipExt]-ile[Perf]
kantsi	kantsi	kantsi[Conj]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
babe	ba-b-e	ba[SC2]-b[VRoot]-e[VerbTerm]
nekucamba	ne-ku-camb-a	ne[AdvPre]-ku[OC15]-camb[VRoot]-a[VerbTerm]
ekutfoleni	e-ku-tfol-a-ini	e[LocPre]-ku[BPre15]-tfol[VRoot]-a[VerbTerm]-ini[LocSuf]
tisombululo	ti-sombululo	ti[BPre8]-sombululo[NStem]
