word	seg	parse
uhlahlo	u-hlahlo	u[NPrePre11]-hlahlo[NStem]
lwabiwo-mali	lu-abiwo-mali	lu[BPre11]-abiwo[NStem]-mali[NStem]
lukamasipala	lu-ka-masipala	lu[PossConc11]-ka[PossKA]-masipala[NStem]
lungqinelane	lu-ngqin-el-an-e	lu[SC11]-ngqin[VRoot]-el[ApplExt]-an[RecipExt]-e[VerbTerm]
ne-IDP	na-i-IDP	na[AdvPre]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
Ukudibanisa	u-ku-dibanis-a	u[NPrePre15]-ku[BPre15]-dibanis[VRoot]-a[VerbTerm]
uhlahlo	u-hlahlo	u[NPrePre11]-hlahlo[NStem]
lwabiwo-mali	lu-abiwo-mali	lu[BPre11]-abiwo[NStem]-mali[NStem]
lukamasipala	lu-ka-masipala	lu[PossConc11]-ka[PossKA]-masipala[NStem]
ne-IDP	na-i-IDP	na[AdvPre]-i[NPrePre9]-IDP[Abbr]
luqinisekisa	lu-qinisek-is-a	lu[SC11]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
amalungu	a-ma-lungu	a[NPrePre6]-ma[BPre6]-lungu[NStem]
ebhunga	a-i-(li)-bhunga	a[PossConc6]-i[NPrePre5]-(li)[BPre5]-bhunga[NStem]
anoxanduva	a-na-u-(lu)-xanduva	a[CopPre]-na[AdvPre]-u[NPrePre11]-(lu)[BPre11]-xanduva[NStem]
lokunikeza	lwa-u-ku-nikez-a	lwa[PossConc11]-u[NPrePre15]-ku[BPre15]-nikez[VRoot]-a[VerbTerm]
inkcazo	i-n-kcazo	i[NPrePre9]-n[BPre9]-kcazo[NStem]
kuluntu	ku-u-lu-ntu	ku[LocPre]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
kwimimandla	ku-i-mi-mandla	ku[LocPre]-i[NPrePre4]-mi[BPre4]-mandla[NStem]
yalo	ya-lo	ya[PossConc4]-lo[Dem11][Pos1]
kwakunye	kwa-kunye	kwa[AdvPre]-kunye[Conj]
nokuba	na-ukuba	na[AdvPre]-ukuba[Conj]
iimfuno	i-(z)in-funo	i[NPrePre10]-(z)in[BPre10]-funo[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
babameleyo	ba-ba-m-el-e-yo	ba[RelConc2]-ba[SC2]-m[VRoot]-el[ApplExt]-e[VerbTerm]-yo[RelSuf]
ziyaqwalaselwa	zi-ya-qwalasel-w-a	zi[SC10]-ya[Pres]-qwalasel[VRoot]-w[PassExt]-a[VerbTerm]
ukuze	ukuze	ukuze[Conj]
zibe	zi-be	zi[CopPre]-be[Cop]
yinene	y-i-nene	y[CopPre]-i[NPrePre9]-nene[NStem]
.	.	.[Punc]
Imiba	i-mi-ba	i[NPrePre4]-mi[BPre4]-ba[NStem]
ephambili	e-phambili	e[RelConc4]-phambili[Adv]
ephawuliweyo	e-phawul-iw-e-yo	e[RelConc4]-phawul[VRoot]-iw[PassExt]-e[VerbTerm]-yo[RelSuf]
kwi-IDP	ku-i-IDP	ku[LocPre]-i[NPrePre9]-IDP[Abbr]
kufuneka	ku-funek-a	ku[SC15]-funek[VRoot]-a[VerbTerm]
idityaniswe	i-diban-is-w-e	i[SC9]-diban[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
kwinkcitho	ku-i-n-kcitho	ku[LocPre]-i[NPrePre9]-n[BPre9]-kcitho[NStem]
yekapitali	ya-i-kapitali	ya[PossConc9]-i[NPrePre9]-kapitali[NStem]
kuhlahlo	ku-u-hlahlo	ku[LocPre]-u[NPrePre11]-hlahlo[NStem]
lwabiwo-mali	lu-abiwo-mali	lu[BPre11]-abiwo[NStem]-mali[NStem]
lukamasipala	lu-ka-masipala	lu[PossConc11]-ka[PossKA]-masipala[NStem]
.	.	.[Punc]
UMgaqo-siseko	u-m-gaqo-si-seko	u[NPrePre3]-m[BPre3]-gaqo[NStem]-si[BPre7]-seko[NStem]
woMzantsi	wa-u-Mzantsi	wa[PossConc3]-u[NPrePre3]-Mzantsi[ProperName]
Afrika	Afrika	Afrika[ProperName]
unika	u-nik-a	u[SC3]-nik[VRoot]-a[VerbTerm]
isakhelo	i-si-akhelo	i[NPrePre7]-si[BPre7]-akhelo[NStem]
jikelele	jikelele	jikelele[Adv]
nalapho	na-l-apho	na[AdvPre]-l[CopPre]-apho[Dem16][Pos2]
kungaqulunqwa	ku-nga-qulunq-w-a	ku[SC15]-nga[Pot]-qulunq[VRoot]-w[PassExt]-a[VerbTerm]
khona	khona	khona[Adv]
imithetho	i-mi-thetho	i[NPrePre4]-mi[BPre4]-thetho[NStem]
nemimiselo	na-i-mi-miselo	na[AdvPre]-i[NPrePre4]-mi[BPre4]-miselo[NStem]
.	.	.[Punc]
Unika	u-nik-a	u[NPrePre3]-nik[VRoot]-a[VerbTerm]
amalungelo	a-ma-lungelo	a[NPrePre6]-ma[BPre6]-lungelo[NStem]
,	,	,[Punc]
inkululeko	i-n-khululeko	i[NPrePre9]-n[BPre9]-khululeko[NStem]
,	,	,[Punc]
igunya	i-(li)-gunya	i[NPrePre5]-(li)[BPre5]-gunya[NStem]
nokhuselo	na-u-(lu)-khuselo	na[AdvPre]-u[NPrePre11]-(lu)[BPre11]-khuselo[NStem]
kubo	ku-bo	ku[LocPre]-bo[PronStem2]
bonke	bo-nke	bo[QuantConc2]-nke[QuantStem]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
kweli	ku-eli	ku[LocPre]-eli[Dem5][Pos1]
lizwe	li-zwe	li[BPre5]-zwe[NStem]
.	.	.[Punc]
Umisa	u-m-is-a	u[SC3]-m[VRoot]-is[CausExt]-a[VerbTerm]
amanqanam	a-ma-nqanam	a[NPrePre6]-ma[BPre6]-nqanam[NStem]
amathathu	ama-thathu	ama[AdjPref6]-thathu[AdjStem]
karhulumente	ka-u-rhulumente	ka[PossKA]-u[NPrePre1a]-rhulumente[NStem]
welizwe	wa-i-li-zwe	wa[PossConc1a]-i[NPrePre5]-li[BPre5]-zwe[NStem]
-	-	-[Punc]
akazwelonke	a-ka-zwelonke	a[RelConc6]-ka[PossKA]-zwelonke[NStem]
,	,	,[Punc]
awamaphondo	a-wa-a-ma-phondo	a[RelConc6]-wa[PossConc6]-a[NPrePre6]-ma[BPre6]-phondo[NStem]
nawengingqi	na-wa-i-n-gingqi	na[AdvPre]-wa[PossConc6]-i[NPrePre9]-n[BPre9]-gingqi[NStem]
.	.	.[Punc]
UMgaqo-siseko	u-m-gaqo-si-seko	u[NPrePre3]-m[BPre3]-gaqo[NStem]-si[BPre7]-seko[NStem]
ubophelela	u-boph-el-el-a	u[SC3]-boph[VRoot]-el[ApplExt]-el[ApplExt]-a[VerbTerm]
urhulumente	u-rhulumente	u[NPrePre1a]-rhulumente[NStem]
wengingqi	wa-i-n-gingqi	wa[PossConc6]-i[NPrePre9]-n[BPre9]-gingqi[NStem]
ukuba	ukuba	ukuba[Conj]
athathe	a-thath-e	a[SC1a]-thath[VRoot]-e[VerbTerm]
umsebenzi	u-m-sebenzi	u[NPrePre3]-m[BPre3]-sebenzi[NStem]
wophuhliso	wa-u-(lu)-phuhliso	wa[PossConc3]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
ngokuwunikezela	nga-u-ku-wu-nikezel-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-wu[OC3]-nikezel[VRoot]-a[VerbTerm]
eminye	emi-nye	emi[AdjPref4]-nye[AdjStem]
imisebenzi	i-mi-sebenzi	i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
yophuhliso	ya-u-(lu)-phuhliso	ya[PossConc4]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
kurhulumente	ku-u-rhulumente	ku[LocPre]-u[NPrePre1a]-rhulumente[NStem]
wengingqi	wa-i-n-gingqi	wa[PossConc1a]-i[NPrePre9]-n[BPre9]-gingqi[NStem]
.	.	.[Punc]
Ukulawula	u-ku-lawul-a	u[NPrePre15]-ku[BPre15]-lawul[VRoot]-a[VerbTerm]
inguqu	i-n-guqu	i[NPrePre9]-n[BPre9]-guqu[NStem]
ngokubanzi	ngoku-banzi	ngoku[AdvPre]-banzi[RelStem]
:	:	:[Punc]
Ukuliqwalasela	u-ku-li-qwalasel-a	u[NPrePre15]-ku[BPre15]-li[OC5]-qwalasel[VRoot]-a[VerbTerm]
ifuthe	i-(li)-futhe	i[NPrePre5]-(li)[BPre5]-futhe[NStem]
leenguqu	la-i-(z)in-guqu	la[PossConc5]-i[NPrePre5]-(z)in[BPre10]-guqu[NStem]
kwiinkalo	ku-i-(z)in-kalo	ku[LocPre]-i[NPrePre10]-(z)in[BPre10]-kalo[NStem]
eziphambili	ezi-phambili	ezi[RelConc10]-phambili[Adv]
,	,	,[Punc]
nokuzinxibelelanisa	na-u-ku-zi-nxibelel-an-is-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-zi[OC10]-nxibelel[VRoot]-an[RecipExt]-is[CausExt]-a[VerbTerm]
nokwazi	na-u-ku-az-i	na[AdvPre]-u[NPrePre15]-ku[BPre15]-az[VRoot]-i[VerbTerm]
emakwenziwe	e-ma-ku-enz-iw-e	e[RelConc9]-ma[ImpPre]-ku[SC15]-enz[VRoot]-iw[PassExt]-e[VerbTerm]
ngazo	nga-zo	nga[AdvPre]-zo[PronStem10]
.	.	.[Punc]
Ukuba	ukuba	ukuba[Conj]
nombono	na-u-m-bono	na[AdvPre]-u[NPrePre3]-m[BPre3]-bono[NStem]
kwenza	ku-enz-a	ku[BPre15]-enz[VRoot]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
amalungu	a-ma-lungu	a[NPrePre6]-ma[BPre6]-lungu[NStem]
abahlali	a-ba-hlali	a[NPrePre2]-ba[BPre2]-hlali[NStem]
anambithe	a-nambith-e	a[SC6]-nambith[VRoot]-e[VerbTerm]
iminqweno	i-mi-nqweno	i[NPrePre4]-mi[BPre4]-nqweno[NStem]
yawo	ya-wo	ya[PossConc4]-wo[PronStem6]
yophuhliso	ya-u-(lu)-phuhliso	ya[PossConc4]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
lwabahlali	lwa-ba-hlali	lwa[PossConc11]-ba[BPre2]-hlali[NStem]
.	.	.[Punc]
Kunamandla	ku-na-ma-ndla	ku[CopPre]-na[AdvPre]-ma[BPre6]-ndla[NStem]
ngakumbi	ngakumbi	ngakumbi[Adv]
xa	xa	xa[Conj]
,	,	,[Punc]
njengakumsebenzi	njenga-ku-m-sebenzi	njenga[AdvPre]-ku[AdvPre]-m[BPre3]-sebenzi[NStem]
olandelayo	o-landel-a-yo	o[RelConc3]-landel[VRoot]-a[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
kusekwe	ku-sek-w-e	ku[SC15]-sek[VRoot]-w[PassExt]-e[VerbTerm]
phezu	phezu	phezu[Adv]
kophengululo	kwa-u-(lu)-phengululo	kwa[PossConc15]-u[NPrePre15]-(lu)[BPre11]-phengululo[NStem]
lwempahla	lwa-i-m-pahla	lwa[PossConc11]-i[NPrePre9]-m[BPre9]-pahla[NStem]
exabisekileyo	e-xabis-ek-il-e-yo	e[RelConc9]-xabis[VRoot]-ek[NeutExt]-il[Perf]-e[VerbTerm]-yo[RelSuf]
neenkonzo	na-i-(z)in-konzo	na[AdvPre]-i[NPrePre10]-(z)in[BPre10]-konzo[NStem]
.	.	.[Punc]
Oku	oku	oku[Dem15][Pos1]
kukhuthaza	ku-khuthaz-a	ku[SC15]-khuthaz[VRoot]-a[VerbTerm]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
ukuphuhlisa	u-ku-phuhl-is-a	u[NPrePre15]-ku[BPre15]-phuhl[VRoot]-is[CausExt]-a[VerbTerm]
umbono	u-m-bono	u[NPrePre3]-m[BPre3]-bono[NStem]
othembekileyo	o-thembek-il-e-yo	o[PossConc3]-thembek[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
nonako	na-o-na-ko	na[AdvPre]-o[RelConc3]-na[CopPre]-ko[PronStem15]
ukufezeka	u-ku-fezek-a	u[NPrePre15]-ku[BPre15]-fezek[VRoot]-a[VerbTerm]
kunye	kunye	kunye[Conj]
namanyathelo	na-a-ma-nyathelo	na[AdvPre]-a[NPrePre6]-ma[BPre6]-nyathelo[NStem]
okuphumeza	a-u-ku-phumez-a	a[PossConc6]-u[NPrePre15]-ku[BPre15]-phumez[VRoot]-a[VerbTerm]
umbono	u-m-bono	u[NPrePre3]-m[BPre3]-bono[NStem]
.	.	.[Punc]
Umsebenzi	u-m-sebenzi	u[NPrePre3]-m[BPre3]-sebenzi[NStem]
ongakumbi	o-ngakumbi	o[RelConc3]-ngakumbi[Adv]
kufuneka	ku-funek-a	ku[SC15]-funek[VRoot]-a[VerbTerm]
wenziwe	u-enz-iw-e	u[SC1]-enz[VRoot]-iw[PassExt]-e[VerbTerm]
ukugxininisa	u-ku-gxininis-a	u[NPrePre15]-ku[BPre15]-gxininis[VRoot]-a[VerbTerm]
uxanduva	u-xanduva	u[NPrePre11]-xanduva[NStem]
abemi	a-be-mi	a[NPrePre2]-be[BPre2]-mi[NStem]
abanalo	aba-na-lo	aba[RelConc2]-na[CopPre]-lo[PronStem1]
kuphuhliso	ku-u-(lu)-phuhliso	ku[LocPre]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
olulolwabo	olu-l-o-lwa-bo	olu[RelConc11]-l[CopPre]-o[LocPre]-lwa[PossConc11]-bo[PronStem2]
nasekusebenzeni	na-s-e-u-ku-sebenz-a-ini	na[AdvPre]-s[PreLoc-s]-e[LocPre]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]-ini[LocSuf]
nabanye	na-aba-nye	na[AdvPre]-aba[AdjPref2]-nye[AdjStem]
abakuluntu	aba-ku-lu-ntu	aba[RelConc2]-ku[LocPre]-lu[BPre11]-ntu[NStem]
ekusombululeni	e-u-ku-sombulul-a-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-sombulul[VRoot]-a[VerbTerm]-ini[LocSuf]
iinkxalabo	i-(z)in-kxalabo	i[NPrePre10]-(z)in[BPre10]-kxalabo[NStem]
nemingeni	na-i-mi-ngeni	na[AdvPre]-i[NPrePre4]-mi[BPre4]-ngeni[NStem]
.	.	.[Punc]
Intetho	i-n-tetho	i[NPrePre9]-n[BPre9]-tetho[NStem]
,	,	,[Punc]
"	"	"[Punc]
hlala	hlal-a	hlal[VRoot]-a[VerbTerm]
uzole	u-zol-e	u[SC2ps]-zol[VRoot]-e[VerbTerm]
kwaye	kwaye	kwaye[Conj]
urhulumente	u-rhulumente	u[NPrePre1a]-rhulumente[NStem]
uya	u-ya	u[SC1]-ya[Fut]
kunikezela	ku-nikezel-a	ku[SC15]-nikezel[VRoot]-a[VerbTerm]
"	"	"[Punc]
kumele	ku-mele	ku[SC15]-mele[AuxVStem]
ukuba	ukuba	ukuba[Conj]
ivukelwe	i-vuk-el-w-e	i[SC9]-vuk[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
-	-	-[Punc]
ayinabunyani	a-yi-na-u-bu-nyani	a[NegPre]-yi[CopPre]-na[CopPre]-u[NPrePre14]-bu[BPre14]-nyani[NStem]
kwaye	kwaye	kwaye[Conj]
ayikho	a-yi-kho	a[NegPre]-yi[CopPre]-kho[Adv]
kugcino	ku-u-gcino	ku[LocPre]-u[NPrePre11]-gcino[NStem]
lwenkqubo	lwa-i-n-kqubo	lwa[PossConc11]-i[NPrePre9]-n[BPre9]-kqubo[NStem]
karhulumente	ka-u-rhulumente	ka[PossKA]-u[NPrePre1a]-rhulumente[NStem]
waseMzantsi	wa-s-e-Mzantsi	wa[PossConc1a]-s[PreLoc-s]-e[LocPre]-Mzantsi[ProperName]
Afrika	Afrika	Afrika[ProperName]
.	.	.[Punc]
Zithini	zi-th-i-ni	zi[SC8]-th[VRoot]-i[VerbTerm]-ni[InterrogSuf]
iziphumo	i-zi-phumo	i[NPrePre8]-zi[BPre8]-phumo[NStem]
zenkqubo	za-i-n-kqubo	za[PossConc8]-i[NPrePre9]-n[BPre9]-kqubo[NStem]
malunga	malunga	malunga[Adv]
nophuhliso	na-u-(lu)-phuhliso	na[AdvPre]-u[NPrePre11]-(lu)[BPre11]-phuhliso[NStem]
lwabasebenzi	lwa-a-ba-sebenzi	lwa[PossConc11]-a[NPrePre2]-ba[BPre2]-sebenzi[NStem]
kunye	kunye	kunye[Conj]
nokuxhotyiswa	na-u-ku-xhob-is-w-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-xhob[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
kwamakhosikazi	kwa-a-ma-khosikazi	kwa[PossConc15]-a[NPrePre15]-ma[BPre15]-khosikazi[NStem]
?	?	?[Punc]
Olwamadoda	Olu-a-a-ma-doda	Olu[RelConc11]-a[PossConc6]-a[NPrePre6]-ma[BPre6]-doda[NStem]
lona	lo-na	lo[PronStem11]-na[PronSuf]
?	?	?[Punc]
Ingaba	i-ngaba	i[CopPre]-ngaba[Interrog]
imeko	i-meko	i[NPrePre9]-meko[NStem]
nemo	na-i-mo	na[AdvPre]-i[NPrePre9]-mo[NStem]
yamakhosikazi	ya-a-ma-khosikazi	ya[PossConc9]-a[NPrePre6]-ma[BPre6]-khosikazi[NStem]
iphucukile	i-phucuk-il-e	i[SC9]-phucuk[VRoot]-il[Perf]-e[VerbTerm]
ngenxa	ngenxa	ngenxa[Conj]
yenkqubo	ya-i-n-kqubo	ya[PossConc9]-i[NPrePre9]-n[BPre9]-kqubo[NStem]
?	?	?[Punc]
Unyulo	u-nyulo	u[NPrePre11]-nyulo[NStem]
olusesikweni	olu-s-e-i-(li)-siko-ini	olu[RelConc11]-s[PreLoc-s]-e[LocPre]-i[NPrePre5]-(li)[BPre5]-siko[NStem]-ini[LocSuf]
,	,	,[Punc]
olukhululekileyo	olu-khululek-il-e-yo	olu[PossConc11]-khululek[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
olunobulungisa	olu-na-u-bu-lungisa	olu[RelConc11]-na[AdvPre]-u[NPrePre14]-bu[BPre14]-lungisa[NStem]
noluthembekileyo	na-olu-thembek-il-e-yo	na[AdvPre]-olu[RelConc11]-thembek[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
oluqhutywa	olu-qhub-w-a	olu[RelConc11]-qhub[VRoot]-w[PassExt]-a[VerbTerm]
ligunya	l-i-(li)-gunya	l[CopPre]-i[NPrePre5]-(li)[BPre5]-gunya[NStem]
elingenamkhethe	eli-nge-na-u-m-khethe	eli[RelConc5]-nge[NegPre]-na[AdvPre]-u[NPrePre3]-m[BPre3]-khethe[NStem]
lonyulo	la-u-(lu)-nyulo	la[PossConc5]-u[NPrePre11]-(lu)[BPre11]-nyulo[NStem]
linika	li-nik-a	li[SC5]-nik[VRoot]-a[VerbTerm]
abemi	a-be-mi	a[NPrePre2]-be[BPre2]-mi[NStem]
ithuba	i-(li)-thuba	i[NPrePre5]-(li)[BPre5]-thuba[NStem]
lokwenza	la-u-ku-enz-a	la[PossConc5]-u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
ukhetho	u-khetho	u[NPrePre11]-khetho[NStem]
lwabo	lwa-bo	lwa[PossConc11]-bo[PronStem2]
.	.	.[Punc]
UMSEBENZI	u-m-sebenzi	u[NPrePre3]-m[BPre3]-sebenzi[NStem]
2	2	2[Num]
Njengeqela	njenga-i-(li)-qela	njenga[AdvPre]-i[NPrePre5]-(li)[BPre5]-qela[NStem]
,	,	,[Punc]
xoxa	xox-a	xox[VRoot]-a[VerbTerm]
ngemiba	nga-i-mi-ba	nga[AdvPre]-i[NPrePre4]-mi[BPre4]-ba[NStem]
ephambili	e-phambili	e[RelConc4]-phambili[Adv]
yesicwangciso	ya-i-si-cwangciso	ya[PossConc9]-i[NPrePre7]-si[BPre7]-cwangciso[NStem]
sewadi	sa-i-wadi	sa[PossConc7]-i[NPrePre9]-wadi[NStem]
nize	ni-ze	ni[SC2pp]-ze[AuxVStem]
niphawule	ni-phawul-e	ni[SC2pp]-phawul[VRoot]-e[VerbTerm]
amanqanaba	a-ma-nqanaba	a[NPrePre6]-ma[BPre6]-nqanaba[NStem]
ekufuneka	e-ku-funek-a	e[RelConc9]-ku[SC15]-funek[VRoot]-a[VerbTerm]
enze	enz-e	enz[VRoot]-e[VerbTerm]
isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
.	.	.[Punc]
Abuze	a-buz-e	a[SC6]-buz[VRoot]-e[VerbTerm]
nayiphina	na-yi-phi-na	na[AdvPre]-yi[EnumConc9]-phi[EnumStem]-na[Interrog]
imali	i-mali	i[NPrePre9]-mali[NStem]
esetyenziswe	e-sebenz-is-w-e	e[RelConc9]-sebenz[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
ngokungafanelekanga	nga-oku-nga-fanel-ek-a-nga	nga[AdvPre]-oku[RelConc15]-nga[NegPre]-fanel[VRoot]-ek[NeutExt]-a[VerbTerm]-nga[NegPre]
abeva	a-be-v-a	a[SC6]-be[SC2]-v[VRoot]-a[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
baze	ba-ze	ba[SC2]-ze[AuxVStem]
bacele	ba-cel-e	ba[SC2]-cel[VRoot]-e[VerbTerm]
ukuba	ukuba	ukuba[Conj]
iphandwe	i-phand-w-e	i[SC9]-phand[VRoot]-w[PassExt]-e[VerbTerm]
.	.	.[Punc]
Abathathi-nxaxheba	a-ba-thathi-n-xaxheba	a[NPrePre2]-ba[BPre2]-thathi[NStem]-n[BPre9]-xaxheba[NStem]
bazahlula	ba-zi-ahlul-a-a	ba[SC2]-zi[ReflPre]-ahlul[VRoot]-a[NPrePre6]-a[VerbTerm]
ngokwamaqela	nga-okwa-a-ma-qela	nga[AdvPre]-okwa[AdvPre]-a[NPrePre6]-ma[BPre6]-qela[NStem]
amancinci	ama-ncinci	ama[AdjPref6]-ncinci[AdjStem]
baze	ba-ze	ba[SC2]-ze[AuxVStem]
babhekiselele	ba-bhekisel-el-e	ba[SC2]-bhekisel[VRoot]-el[ApplExt]-e[VerbTerm]
kwiziphumo	ku-i-zi-phumo	ku[LocPre]-i[NPrePre8]-zi[BPre8]-phumo[NStem]
ezithathu	ezi-thathu	ezi[AdjPref10]-thathu[AdjStem]
abazibeke	aba-zi-bek-e	aba[RelConc2]-zi[OC8]-bek[VRoot]-e[VerbTerm]
phambili	phambili	phambili[Adv]
kumsebenzi	ku-u-m-sebenzi	ku[LocPre]-u[NPrePre3]-m[BPre3]-sebenzi[NStem]
odlulileyo	o-dlul-il-e-yo	o[RelConc3]-dlul[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
.	.	.[Punc]
Abathathi-nxaxheba	a-ba-thathi-n-xaxheba	a[NPrePre2]-ba[BPre2]-thathi[NStem]-n[BPre9]-xaxheba[NStem]
baziqhelanisa	ba-zi-qhelanis-a	ba[SC2]-zi[ReflPre]-qhelanis[VRoot]-a[VerbTerm]
nenyathelo	na-i-(li)-nyathelo	na[AdvPre]-i[NPrePre5]-(li)[BPre5]-nyathelo[NStem]
ngalinye	nga-li-nye	nga[AdvPre]-li[EnumConc5]-nye[EnumStem]
lokwakha	la-u-ku-akh-a	la[PossConc5]-u[NPrePre15]-ku[BPre15]-akh[VRoot]-a[VerbTerm]
isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
sewadi	sa-i-wadi	sa[PossConc7]-i[NPrePre9]-wadi[NStem]
ngomdlalo-linganiso	nga-u-m-dlalo-linganiso	nga[AdvPre]-u[NPrePre3]-m[BPre3]-dlalo[NStem]-linganiso[NStem]
.	.	.[Punc]
Ababhexeshi	a-ba-bhexeshi	a[NPrePre2]-ba[BPre2]-bhexeshi[NStem]
abanikwe	aba-nik-w-e	aba[RelConc2]-nik[VRoot]-w[PassExt]-e[VerbTerm]
umsebenzi	u-m-sebenzi	u[NPrePre3]-m[BPre3]-sebenzi[NStem]
bayancedisa	ba-ya-nced-is-a	ba[SC2]-ya[Pres]-nced[VRoot]-is[CausExt]-a[VerbTerm]
kule	ku-le	ku[LocPre]-le[Dem9][Pos1]
nkqubo	n-kqubo	n[BPre9]-kqubo[NStem]
,	,	,[Punc]
amaqela	a-ma-qela	a[NPrePre6]-ma[BPre6]-qela[NStem]
abhala	a-bhal-a	a[SC6]-bhal[VRoot]-a[VerbTerm]
phantsi	phantsi	phantsi[Adv]
iinkcukacha	i-(z)in-kcukacha	i[NPrePre10]-(z)in[BPre10]-kcukacha[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
kwifliptshathi	ku-i-fliptshathi	ku[LocPre]-i[NPrePre9]-fliptshathi[NStem]
ukuze	ukuze	ukuze[Conj]
iqela	i-(li)-qela	i[NPrePre5]-(li)[BPre5]-qela[NStem]
ngalinye	nga-li-nye	nga[AdvPre]-li[EnumConc5]-nye[EnumStem]
limenywe	li-mem-w-e	li[SC5]-mem[VRoot]-w[PassExt]-e[VerbTerm]
ukuba	ukuba	ukuba[Conj]
linike	li-nik-e	li[SC5]-nik[VRoot]-e[VerbTerm]
ingcaciso	i-n-gcaciso	i[NPrePre9]-n[BPre9]-gcaciso[NStem]
kwingxoxo	ku-i-n-gxoxo	ku[LocPre]-i[NPrePre9]-n[BPre9]-gxoxo[NStem]
yomntu	ya-u-m-ntu	ya[PossConc9]-u[NPrePre1]-m[BPre1]-ntu[NStem]
wonke	wo-nke	wo[QuantConc1]-nke[QuantStem]
.	.	.[Punc]
Bhexesha	bhexesh-a	bhexesh[VRoot]-a[VerbTerm]
ingxoxo	i-n-gxoxo	i[NPrePre9]-n[BPre9]-gxoxo[NStem]
kumsebenzi	ku-u-m-sebenzi	ku[LocPre]-u[NPrePre1]-m[BPre1]-sebenzi[NStem]
oxoxa	o-xox-a	o[RelConc1]-xox[VRoot]-a[VerbTerm]
ngeempendulo	nga-i-(z)im-pendulo	nga[AdvPre]-i[NPrePre10]-(z)im[BPre10]-pendulo[NStem]
zabathathi-nxaxheba	za-a-ba-thathi-n-xaxheba	za[PossConc10]-a[NPrePre2]-ba[BPre2]-thathi[NStem]-n[BPre9]-xaxheba[NStem]
kwaye	kwaye	kwaye[Conj]
ukuba	ukuba	ukuba[Conj]
bangasebenzisa	ba-nga-sebenz-is-a	ba[SC2]-nga[Pot]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
iziphakamiso	i-zi-phakamiso	i[NPrePre8]-zi[BPre8]-phakamiso[NStem]
zabo	za-bo	za[PossConc8]-bo[PronStem2]
kuluhlu	ku-u-lu-hlu	ku[LocPre]-u[NPrePre11]-lu[BPre11]-hlu[NStem]
lokukhangela	lwa-u-ku-khangel-a	lwa[PossConc11]-u[NPrePre15]-ku[BPre15]-khangel[VRoot]-a[VerbTerm]
baze	ba-ze	ba[SC2]-ze[AuxVStem]
bakhethe	ba-kheth-e	ba[SC2]-kheth[VRoot]-e[VerbTerm]
ezinye	ezi-nye	ezi[AdjPref10]-nye[AdjStem]
iindlela	i-(z)in-dlela	i[NPrePre10]-(z)in[BPre10]-dlela[NStem]
abangazisebenzisa	aba-nga-zi-sebenz-is-a	aba[RelConc2]-nga[Pot]-zi[OC10]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
ukubhexesha	u-ku-bhexesh-a	u[NPrePre15]-ku[BPre15]-bhexesh[VRoot]-a[VerbTerm]
ukuthatha	u-ku-thath-a	u[NPrePre15]-ku[BPre15]-thath[VRoot]-a[VerbTerm]
inxaxheba	i-n-xaxheba	i[NPrePre9]-n[BPre9]-xaxheba[NStem]
